TCS|AIS|ท่าพระ 1|BKK 008|0001|MO|BKK 008||GSM|BKK|MACRO|20030327|20030327|1111005642|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|20250.00|20250.00|21315.79|0.00|0.00||00000000|09|0000000021316|00|0000000000000|20030327|21315.79|0.00|1065.79|0.00|0.00|0.00|20250.00|0.00|0.00|09|00|00
PRO|AIS|ท่าพระ 1|BKK 008|0002|MO|BKK 008||GSM|BKK|MACRO|20030327|20030327|1111005642|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|20250.00|20250.00|21315.79|0.00|0.00|Modify sub-contract from :01|00000000|09|0000000021316|00|0000000000000|20030327|21315.79|0.00|1065.79|0.00|0.00|0.00|20250.00|0.00|0.00|12|00|00
TCS|AIS|รามอินทรา 2(วัดศิริพงษ์)|BKK 010|0001|MO|BKK 010||GSM|BKK|MACRO|20030313|20030313|1111008323|0000053160|กรุงเทพมหานคร|กรุงเทพมหานคร|00|00|0.00|0.00|52365.00|52365.00|0.00|0.00|0.00|แจ้งหนี้ 46/1114-08|00000000|00|0000000052365|00|0000000000000|20030313|52365.00|0.00|0.00|0.00|0.00|0.00|52365.00|0.00|0.00|18|00|00
PRO|AIS|รามอินทรา 2(วัดศิริพงษ์)|BKK 010|0002|MO|BKK 010||GSM|BKK|MACRO|20030313|20030313|1111008323|0000053160|กรุงเทพมหานคร|กรุงเทพมหานคร|00|00|0.00|0.00|52365.00|52365.00|0.00|0.00|0.00|แจ้งหนี้ 46/1114-08|00000000|00|0000000052365|00|0000000000000|20030313|52365.00|0.00|0.00|0.00|0.00|0.00|52365.00|0.00|0.00|12|00|00
PRO|AIS|พุทธมณฑล 2|BKK 011|0000|RO|BKK 011||GSM|BKK|MACRO|20000316|20030315|1111006894|0000053160|นครปฐม||12|12|0.00|0.00|546480.00|15180.00|0.00|0.00|0.00||00000000|08|0000000015180|00|0000000000000||182160.00|0.00|9108.00|0.00|182160.00|182160.00|364320.00|182160.00|166980.00|02|01|01
TCS|AIS|พุทธมณฑล 2|BKK 011|0001|RO|BKK 011||GSM|BKK|MACRO|20030316|20060315|1111006894|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|594000.00|16500.00|0.00|0.00|0.00||00000000|08|0000000016500|00|0000000000000|20030315|16500.00|0.00|825.00|0.00|0.00|0.00|594000.00|0.00|0.00|14|00|00
PRO|AIS|พุทธมณฑล 2|BKK 011|0002|RO|BKK 011||GSM|BKK|MACRO|20030316|20060315|1111006894|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|594000.00|16500.00|0.00|0.00|0.00|Modify sub-contract from :01|00000000|08|0000000016500|00|0000000000000|20030315|16500.00|0.00|825.00|0.00|429000.00|429000.00|165000.00|0.00|0.00|26|26|00
PRO|AIS|เสนานิคม 1|BKK 012|0000|RO|BKK 012||GSM|BKK|MACRO|20010807|20040806|1111008451|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|828000.00|23000.00|0.00|0.00|0.00||00000000|00|0000000023000|00|0000000000000|20030801|276000.00|0.00|0.00|0.00|276000.00|276000.00|552000.00|253000.00|0.00|12|01|09
PRO|AIS|เสนานิคม 1|BKK 012|0002|RO|BKK 012||GSM|BKK|MACRO|20010807|20040806|1111008451|0000053160|กรุงเทพมหานคร||06|06|0.00|0.00|12600.00|350.00|0.00|0.00|0.00|ค่าบริการส่วนกลาง|00000000|00|0000000000350|00|0000000000000|20030801|2100.00|0.00|0.00|0.00|4200.00|4200.00|8400.00|1400.00|1750.00|10|01|04
PRO|AIS|ตลิ่งชัน|BKK 014|0000|RO|BKK 014||GSM|BKK|MACRO|20011026|20041025|1111013176|0000053160|กทม.||00|00|0.00|0.00|540000.00|15000.00|0.00|0.00|0.00||00000000|08|0000000015000|00|0000000000000|20030215|15000.00|0.00|750.00|0.00|135000.00|135000.00|405000.00|0.00|0.00|09|09|00
TRN|AIS|อนุสาวรีย์ 1|BKK 015|0000|RO|BKK 015||GSM|BKK|MACRO|20011103|20041101|1111005856|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|317556.00|8821.00|0.00|0.00|0.00||00000000|00|0000000008821|00|0000000000000|20030201|8821.00|0.00|0.00|0.00|88210.00|88210.00|229346.00|0.00|0.00|10|10|00
PRO|AIS|สะพานพระราม 7|BKK 016|0000|RO|BKK 016||GSM|BKK|MACRO|20021116|20051115|1111002847|0000053160|กรุงเทพมหานคร||00|00|75000.00|0.00|1188000.00|33000.00|0.00|0.00|0.00||00000000|09|0000000033000|00|0000000000000|20030215|33000.00|0.00|1650.00|0.00|726000.00|726000.00|462000.00|0.00|0.00|22|22|00
PRO|AIS|บางกรวย 1|BKK 017|0000|RO|BKK 017||GSM|BKK|MACRO|20011116|20041115|1111006177|0000053160|นนทบุรี||12|12|0.00|0.00|471339.00|13092.75|0.00|0.00|0.00||00000000|08|0000000013093|00|0000000000000|20031115|157113.00|0.00|7855.65|0.00|157113.00|157113.00|314226.00|144020.25|144020.25|23|01|20
TRN|AIS|ประชาชื่น 1|BKK 019|0000|RO|BKK 019||GSM|BKK|MACRO|20011120|20041119|1111000641|0000053160|กรุงเทพมหานคร||00|00|67500.00|0.00|1231200.00|34200.00|0.00|0.00|0.00||00000000|09|0000000034200|00|0000000000000|20030215|34200.00|0.00|1710.00|0.00|342000.00|342000.00|889200.00|0.00|0.00|10|10|00
PRO|AIS|ประชาชื่น|BKK 019|0002|MO|101112||GSM|BKK|MACRO|20031211|20031211|1111000641|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|51300.00|51300.00|54000.00|0.00|0.00||00000000|09|0000000054000|00|0000000000000|20031211|54000.00|0.00|2700.00|0.00|0.00|0.00|51300.00|0.00|0.00|36|00|00
TRN|AIS|บางมด 1|BKK 020|0000|RO|BKK 020||GSM|BKK|MACRO|20011201|20041130|1111005545|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|418968.00|11638.00|0.00|0.00|0.00||00000000|08|0000000011638|00|0000000000000|20030201|11638.00|0.00|581.90|0.00|128018.00|128018.00|290950.00|0.00|0.00|11|11|00
PRO|AIS|ประเวศ 1|BKK 024|0000|RO|BKK 024||GSM|BKK|MACRO|20020301|20050228|1111002596|0000053160|กรุงเทพมหานคร||00|00|21160.00|0.00|418968.00|11638.00|0.00|0.00|0.00||00000000|08|0000000011638|00|0000000000000|20030201|11638.00|0.00|581.90|0.00|174570.00|174570.00|244398.00|0.00|0.00|15|15|00
TRN|AIS|สีลม 1|BKK 025|0000|RT|BKK 025||GSM|BKK|MACRO|20020301|20050228|1111006220|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|2098800.00|58300.00|0.00|28300.00|0.00||00000000|09|0000000030000|14|0000000028300|20030201|30000.00|30281.00|1500.00|849.00|0.00|0.00|2098800.00|0.00|1500.00|01|00|00
PRO|AIS|สีลม 1|BKK 025.1|0000|RO|BKK 025.1||GSM|BKK|MACRO|20020301|20050228|1111006219|0000053160|กรุงเทพมหานคร||03|03|0.00|0.00|54000.00|1500.00|0.00|0.00|0.00||00000000|09|0000000001500|00|0000000000000|20030301|4500.00|0.00|225.00|0.00|22500.00|22500.00|31500.00|15000.00|9000.00|21|05|09
PRO|AIS|สุขุมวิท 49|BKK 026|0000|RO|BKK 026||GSM|BKK|MACRO|20020301|20030228|1111005860|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|345000.00|17250.00|0.00|0.00|0.00|มีเงินประกัน 75000|00000000|00|0000000017250|00|0000000011500|20030201|17250.00|11500.00|0.00|0.00|0.00|0.00|345000.00|0.00|0.00|23|00|00
TCS|AIS|สุขุมวิท 49|BKK 026|0001|MO|BKK 026||GSM|BKK|MACRO|20030512|20030512|1111005860|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|11250.00|11250.00|0.00|0.00|0.00|ค่าเช่ารื้อถอน(หักเงินปก.75000|00000000|00|0000000011250|00|0000000000000|20030509|11250.00|0.00|0.00|0.00|0.00|0.00|11250.00|0.00|0.00|72|00|00
PRO|AIS|เดอะเพลสทีจ  49|BKK 026|0002|MO|BKK 026||GSM|BKK|MACRO|20030710|20030710|1111005860|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|43125.00|43125.00|0.00|0.00|0.00||00000000|00|0000000043125|00|0000000000000|20030710|43125.00|0.00|0.00|0.00|0.00|0.00|43125.00|0.00|0.00|24|00|00
PRO|AIS|สุขุมวิท 49|BKK 026|0003|RO|BKK 026||GSM|BKK|MACRO|20030701|20030701|1111005860|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|86250.00|86250.00|0.00|0.00|0.00|ช่วงรื้อถอนหักจากป-ก ไม่หักw/t|00000000|09|0000000086250|00|0000000000000|20030701|86250.00|0.00|4312.50|0.00|0.00|0.00|86250.00|0.00|0.00|10|00|00
PRO|AIS|สุขุมวิท 49|BKK 026|0004|RO|BKK 026||GSM|BKK|MACRO|20030901|20030901|1111005860|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|28750.00|28750.00|0.00|0.00|0.00|ค่าเช่าช่วงรื้อถอนเดือน มิ.ย.|00000000|00|0000000028750|00|0000000000000|20030901|28750.00|0.00|0.00|0.00|0.00|0.00|28750.00|0.00|0.00|24|00|00
TRN|AIS|สุขุมวิท 49|BKK 026|0005|MO|BKK 026||GSM|BKK|MACRO|20030512|20030512|1111005860|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|11250.00|11250.00|0.00|0.00|0.00|ค่าเช่ารื้อถอน(หักเงินปก.75000|00000000|00|0000000011250|00|0000000000000|20030509|11250.00|0.00|0.00|0.00|0.00|0.00|11250.00|0.00|0.00|26|00|00
PRO|AIS|เสนานิคม 2|BKK 027|0002|MO|BKK 027||GSM|BKK|MACRO|20030815|20030815|1111007035|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|12911.64|12911.64|13591.20|0.00|0.00||00000000|08|0000000013591|00|0000000000000|20030815|13591.20|0.00|679.56|0.00|0.00|0.00|12911.64|0.00|0.00|36|00|00
PRO|AIS|บางโฉลง|BKK 028|0000|RO|BKK 028||GSM|BKK|MACRO|20020401|20050331|1111007313|0000053160|สมุทรปราการ||06|06|0.00|0.00|1188000.00|33000.00|0.00|0.00|0.00||00000000|09|0000000033000|00|0000000000000|20030401|198000.00|0.00|9900.00|0.00|990000.00|990000.00|198000.00|660000.00|0.00|25|05|19
TRN|AIS|สุขุมวิท 101|BKK 031|0000|RO|BKK 031||GSM|BKK|MACRO|20020401|20050331|1111009153|0000053160|กรุงเทพมหานคร|คุณกนิษฐา  แย้มสรวล|00|00|0.00|0.00|540000.00|15000.00|0.00|0.00|0.00||00000000|08|0000000015000|00|0000000000000|20030201|15000.00|0.00|750.00|0.00|0.00|0.00|540000.00|0.00|0.00|21|00|00
TCS|AIS|สุขุมวิท 101|BKK 031|0001|RO|BKK 031||GSM|BKK|MACRO|20020401|20050331|1111007500|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|540000.00|15000.00|0.00|0.00|0.00||00000000|08|0000000015000|00|0000000000000|20030301|15000.00|0.00|750.00|0.00|0.00|0.00|540000.00|0.00|0.00|09|00|00
PRO|AIS|สุขุมวิท 101|BKK 031|0002|MO|BKK 031||GSM|BKK|MACRO|20030403|20030403|1111007500|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|33000.00|33000.00|34736.84|0.00|0.00|ใบประเมิน|00000000|08|0000000034737|00|0000000000000|20030403|34736.84|0.00|1736.84|0.00|0.00|0.00|33000.00|0.00|0.00|38|00|00
PRO|AIS|สุขุมวิท 101|BKK 031|0003|RO|BKK 031||GSM|BKK|MACRO|20020401|20050331|1111007500|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|540000.00|15000.00|0.00|0.00|0.00|Modify sub-contract from :01|00000000|08|0000000015000|00|0000000000000|20030301|15000.00|0.00|750.00|0.00|225000.00|225000.00|315000.00|0.00|0.00|15|15|00
PRO|AIS|มีนบุรี|BKK 032|0000|RO|BKK 032||GSM|BKK|MACRO|20030409|20050408|1111007213|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|267168.00|11132.00|11269.72|0.00|0.00||00000000|08|0000000006679|13|0000000004591|20030401|80150.40|55086.19|4007.52|1652.59|405709.77|405709.77|138541.77|383170.43|135236.59|26|06|00
TCS|AIS|มีนบุรี|BKK 032|0001|MO|BKK 032||GSM|BKK|MACRO|20030520|20030520|1111007213|0000053160|กรุงเทพมหานคร|กรุงเทพมหานคร|00|00|0.00|0.00|15210.00|15210.00|16010.53|0.00|0.00|ใบประเมิน 30/04/46|00000000|08|0000000016011|00|0000000000000|20030520|16010.53|0.00|800.53|0.00|0.00|0.00|15210.00|0.00|0.00|07|00|00
PRO|AIS|มีนบุรี|BKK 032|0002|MO|BKK 032||GSM|BKK|MACRO|20030710|20030710|1111007213|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|15210.00|15210.00|16010.53|0.00|0.00||00000000|08|0000000016011|00|0000000000000|20030710|16010.53|0.00|800.53|0.00|0.00|0.00|15210.00|0.00|0.00|24|00|00
PRO|AIS|มีนบุรี|BKK 032|0003|MO|BKK 032||GSM|BKK|MACRO|20030520|20030520|1111007213|0000053160|กรุงเทพมหานคร|กรุงเทพมหานคร|00|00|0.00|0.00|15210.00|15210.00|16010.53|0.00|0.00|ใบประเมิน 30/04/46|00000000|08|0000000016011|00|0000000000000|20030520|16010.53|0.00|800.53|0.00|0.00|0.00|15210.00|0.00|0.00|15|00|00
PRO|AIS|ทวีวัฒนา 1|BKK 033|0000|RO|BKK 033|5|GSM|BKK|MACRO|20020416|20050415|1111007309|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|399924.00|11109.00|0.00|0.00|0.00||00000000|08|0000000011109|00|0000000000000|20030215|11109.00|0.00|555.45|0.00|166635.00|166635.00|233289.00|0.00|0.00|15|15|00
PRO|AIS|สามัคคี 1|BKK 035|0000|RO|BKK 035||GSM|BKK|MACRO|20020514|20050513|1111005626|0000053160|นนทบุรี||00|00|0.00|0.00|1080000.00|30000.00|31578.95|0.00|0.00||00000000|08|0000000031579|00|0000000000000|20030215|31578.95|0.00|1578.95|0.00|505263.20|505263.20|574736.80|0.00|0.00|16|16|00
PRO|AIS|กล้วยน้ำไท 1|BKK 036|0000|RO|BKK 036||GSM|BKK|MACRO|20020518|20050517|1111005640|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|1322496.00|36736.00|0.00|0.00|0.00||00000000|09|0000000036736|00|0000000000000|20030215|36736.00|0.00|1836.80|0.00|587776.00|587776.00|734720.00|0.00|0.00|17|16|00
PRO|AIS|กล้วยน้ำไท|BKK 036|0002|MO|BKK 036||GSM|BKK|MACRO|20030718|20030718|1111014097|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|50100.00|50100.00|52736.84|0.00|0.00||00000000|09|0000000052737|00|0000000000000|20030718|52736.84|0.00|2636.84|0.00|0.00|0.00|50100.00|0.00|0.00|12|00|00
PRO|AIS|นานา 1|BKK 038|0000|RO|BKK 038||GSM|BKK|MACRO|20020616|20050615|1211000163|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|670356.00|18621.00|0.00|0.00|0.00||00000000|09|0000000018621|00|0000000000000|20030215|18621.00|0.00|931.05|0.00|316557.00|316557.00|353799.00|0.00|0.00|17|17|00
PRO|AIS|เทพารักษ์ 1|BKK 039|0000|RO|BKK 039||GSM|BKK|MACRO|20020616|20050615|1111005583|0000053160|สมุทรปราการ||00|00|0.00|0.00|347760.00|9660.00|0.00|0.00|0.00||00000000|08|0000000009660|00|0000000000000|20030615|9660.00|0.00|483.00|0.00|164220.00|164220.00|183540.00|0.00|0.00|17|17|00
PRO|AIS|สะพานนวลฉวี1|BKK 040|0000|RO|BKK 040||GSM|BKK|MACRO|20020621|20050620|1111005584|0000053160|นนทบุรี||00|00|0.00|0.00|670680.00|18630.00|0.00|0.00|0.00||00000000|08|0000000011178|13|0000000007452|20030215|11178.00|7452.00|558.90|223.56|316710.00|316710.00|353970.00|0.00|0.00|17|34|00
PRO|AIS|รังสิต 2|BKK 041|0000|RO|BKK 041||GSM|BKK|MACRO|20020701|20050630|1111005665|0000053160|ปทุมธานี||00|00|0.00|0.00|792000.00|22000.00|0.00|0.00|0.00||00000000|09|0000000022000|00|0000000000000|20030201|22000.00|0.00|1100.00|0.00|396000.00|396000.00|396000.00|0.00|0.00|18|18|00
PRO|AIS|เพชรทองคำ 1|BKK 042|0000|RO|BKK 042||GSM|BKK|MACRO|20020701|20050630|1111008324|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|418968.00|11638.00|0.00|0.00|0.00||00000000|08|0000000011638|00|0000000000000|20030201|11638.00|0.00|581.90|0.00|209484.00|209484.00|209484.00|0.00|0.00|18|18|00
PRO|AIS| วงแหวน 2|BKK 043|0000|RO|BKK 043||GSM|BKK|MACRO|20020701|20050630|1111005563|0000053160|นนทบุรี||00|00|35000.00|0.00|500400.00|13900.00|0.00|0.00|0.00||00000000|08|0000000013900|00|0000000000000|20030201|13900.00|0.00|695.00|0.00|250200.00|250200.00|250200.00|0.00|0.00|18|18|00
PRO|AIS|บางกะเจ้า 1|BKK 044|0000|RO|BKK 044||GSM|BKK|MACRO|20020715|20050714|1111007982|0000053160|สมุทรปราการ||12|12|0.00|0.00|285660.00|7935.00|8352.63|0.00|0.00||00000000|08|0000000008353|00|0000000000000|20030715|100231.58|0.00|5011.58|0.00|300694.74|300694.74|15034.74|279813.12|96055.26|25|03|00
PRO|AIS|พัฒนาการ|BKK 045|0000|RO|BKK 045||GSM|BKK|MACRO|20020719|20050718|1111008491|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|774180.00|21505.00|0.00|0.00|0.00||00000000|08|0000000021505|00|0000000000000|20030715|258060.00|0.00|12903.00|0.00|774180.00|774180.00|0.00|720417.50|139782.50|30|03|00
PRO|AIS|พัฒนาการ|BKK 045|0002|MO|BKK 045||GSM|BKK|MACRO|20030819|20030819|1111008491|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|16129.00|16129.00|16977.89|0.00|0.00||00000000|08|0000000016978|00|0000000000000|20030819|16977.89|0.00|848.89|0.00|0.00|0.00|16129.00|0.00|0.00|10|00|00
PRO|AIS|พัฒนาการ|BKK 045|0003|MO|BKK 045||GSM|BKK|MACRO|20030820|20030820|1111008491|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|29325.00|29325.00|30868.42|0.00|0.00||00000000|08|0000000030868|00|0000000000000|20030820|30868.42|0.00|1543.42|0.00|0.00|0.00|29325.00|0.00|0.00|01|00|00
PRO|AIS|ห้วยขวาง|BKK 047|0000|RO|BKK 047||GSM|BKK|MACRO|20020815|20050814|1111008788|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|882000.00|24500.00|0.00|0.00|0.00||00000000|09|0000000024500|00|0000000000000|20030815|294000.00|0.00|14700.00|0.00|588000.00|588000.00|294000.00|539000.00|0.00|24|02|21
PRO|AIS|เทพลีลา 1|BKK 049|0000|RO|BKK 049||GSM|BKK|MACRO|20020916|20050915|1111005947|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|792000.00|22000.00|0.00|0.00|0.00||00000000|09|0000000022000|00|0000000000000|20030215|22000.00|0.00|1100.00|0.00|440000.00|440000.00|352000.00|0.00|0.00|20|20|00
PRO|AIS|ดอนเมือง 2|BKK 050|0000|RO|BKK 050||GSM|BKK|MACRO|20020916|20050915|1111005942|0000053160|กทม.||06|06|0.00|0.00|628200.00|17450.00|0.00|0.00|0.00||00000000|08|0000000017450|00|0000000000000|20030315|104700.00|0.00|5235.00|0.00|418800.00|418800.00|209400.00|349000.00|34900.00|26|04|20
TCS|AIS|ดอนเมือง 2|BKK 050|0001|MO|BKK 050||GSM|BKK|MACRO|20030327|20030327|1111005942|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|23905.00|23905.00|25163.16|0.00|0.00|เล่มที่466 เลขที่529  4638/46|00000000|08|0000000025163|00|0000000000000|20030327|25163.16|0.00|1258.16|0.00|0.00|0.00|23905.00|0.00|0.00|09|00|00
PRO|AIS|ดอนเมือง 2|BKK 050|0002|MO|BKK 050||GSM|BKK|MACRO|20030327|20030327|1111005942|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|23905.00|23905.00|25163.16|0.00|0.00|เล่มที่466 เลขที่529  4638/46|00000000|08|0000000025163|00|0000000000000|20030327|25163.16|0.00|1258.16|0.00|0.00|0.00|23905.00|0.00|0.00|15|00|00
PRO|AIS|ราชปรารภ 1|BKK 054|0000|RO|BKK 054||GSM|BKK|MACRO|20021001|20050930|1111007201|0000053160|กรุงเทพมหานคร||06|06|0.00|0.00|945000.00|26250.00|0.00|0.00|0.00|01.04.03|00000000|08|0000000026250|00|0000000000000|20031001|157500.00|0.00|7875.00|0.00|937500.00|937500.00|7500.00|806250.00|150000.00|33|06|27
NEW|AIS|เทพารักษ์ 2|BKK 055|0000|RO|BKK 055||GSM|BKK|MACRO|20020120|20030119|1111005637|0000053160|สมุทรปราการ||00|00|0.00|0.00|1116000.00|31000.00|0.00|0.00|0.00||00000000|09|0000000031000|00|0000000000000||31000.00|0.00|1550.00|0.00|0.00|0.00|1116000.00|0.00|0.00|23|00|00
TRN|AIS| คลองตัน 1|BKK 056|0000|RO|BKK 056||GSM|BKK|MACRO|19991101|20021031|1111009636|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|1304136.00|36226.00|0.00|0.00|0.00||00000000|00|0000000000000|00|0000000000000|20021101|434712.00|0.00|0.00|0.00|0.00|0.00|1304136.00|0.00|0.00|33|00|30
PRO|AIS|คลองตัน|BKK 056|0001|RO|101063||GSM|BKK|MACRO|20021101|20051031|1111009636|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|1304136.00|36226.00|0.00|0.00|0.00||00000000|00|0000000000000|00|0000000000000|20021101|434712.00|0.00|0.00|0.00|869424.00|869424.00|434712.00|796972.00|0.00|24|02|21
PRO|AIS|ราชเทวี 1|BKK 057|0000|RO|BKK 057||GSM|BKK|MACRO|20021115|20051114|1111006093|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|683100.00|18975.00|0.00|0.00|0.00||00000000|09|0000000018975|00|0000000000000|20030215|18975.00|0.00|948.75|0.00|417450.00|417450.00|265650.00|0.00|0.00|22|22|00
NEW|AIS| จอมทอง 1|BKK 058|0000|RO|BKK 058||GSM|BKK|MACRO|19991116|20021115|1111006091|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|910800.00|25300.00|0.00|0.00|0.00||00000000|08|0000000025300|00|0000000000000|20021116|303600.00|0.00|15180.00|0.00|0.00|0.00|910800.00|0.00|0.00|22|00|19
TRN|AIS|จอมทอง 1|BKK 058|0002|MO|BKK 058||GSM|BKK|MACRO|20030603|20030603|1111006091|0000053160|กรุงเทพมหานคร||00|00|0.00|0.00|63825.00|63825.00|67184.21|0.00|0.00|ใบประเมิน 40-46|00000000|08|0000000067184|00|0000000000000|20030603|67184.21|0.00|3359.21|0.00|0.00|0.00|63825.00|0.00|0.00|26|00|00
PRO|AIS|จอมทอง 1|BKK 058|0005|RO|101042||GSM|BKK|MACRO|20021116|20051115|1111006091|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|910800.00|25300.00|0.00|0.00|0.00||00000000|08|0000000025300|00|0000000000000|20021116|303600.00|0.00|15180.00|0.00|607200.00|607200.00|303600.00|556600.00|0.00|24|02|21
NEW|AIS| สายใต้ใหม่ 1|BKK 059|0000|RO|BKK 059||GSM|BKK|MACRO|19991201|20021130|1111006174|0000053160|กรุงเทพมหานคร||12|12|0.00|0.00|637560.00|17710.00|0.00|0.00|0.00||00000000|08|0000000017710|00|0000000000000||212520.00|0.00|10626.00|0.00|0.00|0.00|637560.00|0.00|0.00|22|00|19
