H|FAX|FBKK 143|0001|RO|108255|KR|FBKK 143  /0001|108255|20101115|20101115|FL00|THB||1111031969|15000.00|5300002992|2010|9200002989|2010|20101115|
H|FAX|FBKK 144|0001|RO|107307|KR|FBKK 144  /0001|107307|20100801|20100801|FL00|THB||1111041220|70000.00|5300001500|2010|9200001249|2010|20100803|4251835
H|FAX|FBKK 145|0001|RO|108082|KR|FBKK 145  /0001|108082|20100701|20100701|FL00|THB||1111012217|15789.47|5300001472|2010|9200001197|2010|20100802|4250095
H|FAX|FBKK 145|0001|RO|108082|KR|FBKK 145  /0001|108082|20100815|20100815|FL00|THB||1111012217|15789.47|5300001485|2010|9200001450|2010|20100816|
H|FAX|FBKK 145|0001|RO|108082|KR|FBKK 145  /0001|108082|20100915|20100915|FL00|THB||1111012217|15789.47|5300001731|2010|9200001964|2010|20100915|
H|FAX|FBKK 145|0001|RO|108082|KR|FBKK 145  /0001|108082|20101015|20101015|FL00|THB||1111012217|15789.47|5300002525|2010|9200002567|2010|20101015|
H|FAX|FBKK 145|0001|RO|108082|KR|FBKK 145  /0001|108082|20101115|20101115|FL00|THB||1111012217|15789.47|5300002993|2010|9200002967|2010|20101115|
H|FAX|FBKK 146|0001|RO|101854|KR|FBKK 146  /0001|101854|20100701|20100701|FL00|THB||1111012215|189473.68|5300001473|2010|9200001196|2010|20100802|4250094
H|FAX|FBKK 147|0001|RO|107084|KR|FBKK 147  /0001|107084|20100801|20100801|FL00|THB||1111012812|23958.00|5300001597|2010|9200001342|2010|20100816|8754143
H|FAX|FBKK 147|0001|RO|107084|KR|FBKK 147  /0001|107084|20100815|20100815|FL00|THB||1111012812|23958.00|5300001721|2010|9200001451|2010|20100816|
H|FAX|FBKK 147|0001|RO|107084|KR|FBKK 147  /0001|107084|20101001|20101001|FL00|THB||1111012812|23958.00|5300002532|2010|9200002677|2010|20101026|
H|FAX|FBKK 147|0001|RO|107084|KR|FBKK 147  /0001|107084|20101101|20101101|FL00|THB||1111012812|23958.00|5300003000|2010|9200002970|2010|20101115|
H|FAX|FBKK 148|0001|RO|101762|KR|FBKK 148  /0001|101762|20100801|20100801|FL00|THB||1111012291|22000.00|5300001489|2010|9200001199|2010|20100802|4250097
H|FAX|FBKK 148|0001|RO|101762|KR|FBKK 148  /0001|101762|20100901|20100901|FL00|THB||1111012291|22000.00|5300001733|2010|9200001747|2010|20100901|
H|FAX|FBKK 148|0001|RO|101762|KR|FBKK 148  /0001|101762|20101001|20101001|FL00|THB||1111012291|22000.00|5300002527|2010|9200002314|2010|20101001|
H|FAX|FBKK 148|0001|RO|101762|KR|FBKK 148  /0001|101762|20101101|20101101|FL00|THB||1111012291|22000.00|5300002995|2010|9200002742|2010|20101101|
H|FAX|FBKK 149|0001|RO|101846|KR|FBKK 149  /0001|101846|20100701|20100701|FL00|THB||1111008031|25000.00|5300001474|2010|9200001194|2010|20100802|4250092
H|FAX|FBKK 149|0001|RO|101846|KR|FBKK 149  /0001|101846|20100815|20100815|FL00|THB||1111008031|25000.00|5300001486|2010|9200001433|2010|20100816|
H|FAX|FBKK 149|0001|RO|101846|KR|FBKK 149  /0001|101846|20100915|20100915|FL00|THB||1111008031|25000.00|5300001732|2010|9200001946|2010|20100915|
H|FAX|FBKK 149|0001|RO|101846|KR|FBKK 149  /0001|101846|20101015|20101015|FL00|THB||1111008031|25000.00|5300002526|2010|9200002549|2010|20101015|
H|FAX|FBKK 149|0001|RO|101846|KR|FBKK 149  /0001|101846|20101115|20101115|FL00|THB||1111008031|25000.00|5300002994|2010|9200002948|2010|20101115|
H|FAX|FBKK 150|0001|RO|108075|KR|FBKK 150  /0001|108075|20100615|20100729|FL00|THB||1111011677|31578.94|5300001487|2010|9200001195|2010|20100802|4250093
H|FAX|FBKK 150|0001|RO|108075|KR|FBKK 150  /0001|108075|20100815|20100815|FL00|THB||1111011677|15789.47|5300001722|2010|9200001442|2010|20100816|
H|FAX|FBKK 150|0001|RO|108075|KR|FBKK 150  /0001|108075|20100915|20100915|FL00|THB||1111011677|15789.47|5300001734|2010|9200001954|2010|20100915|
H|FAX|FBKK 150|0001|RO|108075|KR|FBKK 150  /0001|108075|20101015|20101015|FL00|THB||1111011677|15789.47|5300002528|2010|9200002557|2010|20101015|
H|FAX|FBKK 150|0001|RO|108075|KR|FBKK 150  /0001|108075|20101115|20101115|FL00|THB||1111011677|15789.47|5300002996|2010|9200002956|2010|20101115|
H|FAX|FBKK 151|0001|RO|101772|KR|FBKK 151  /0001|101772|20100501|20100730|FL00|THB||1111032516|120000.00|5300001517|2010|9200001265|2010|20100803|4251838
H|FAX|FBKK 151|0001|RO|101772|KR|FBKK 151  /0001|101772|20100901|20100901|FL00|THB||1111032516|17500.00|5300001736|2010|9200001719|2010|20100901|4285152
H|FAX|FBKK 151|0001|RO|101772|KR|FBKK 151  /0001|101772|20101001|20101001|FL00|THB||1111032516|17500.00|5300002530|2010|9200002346|2010|20101001|4319259
H|FAX|FBKK 151|0001|RO|101772|KR|FBKK 151  /0001|101772|20101101|20101101|FL00|THB||1111032516|17500.00|5300002998|2010|9200002821|2010|20101101|4351264
H|FAX|FBKK 152|0001|RO|103427|KR|FBKK 152  /0001|103427|20100601|20100730|FL00|THB||1111010651|103950.00|5300001518|2010|9200001263|2010|20100803|4251836
H|FAX|FBKK 152|0001|RO|103427|KR|FBKK 152  /0001|103427|20100901|20100901|FL00|THB||1111010651|34650.00|5300001737|2010|9200001716|2010|20100901|4285149
H|FAX|FBKK 153|0001|RO|101752|KR|FBKK 153  /0001|101752|20100801|20100801|FL00|THB||1111004303|15750.00|5300001598|2010|9200001336|2010|20100806|8754133
H|FAX|FBKK 153|0001|RO|101752|KR|FBKK 153  /0001|101752|20100901|20100901|FL00|THB||1111004303|15750.00|5300001739|2010|9200001713|2010|20100901|4285146
H|FAX|FBKK 153|0001|RO|101752|KR|FBKK 153  /0001|101752|20101001|20101001|FL00|THB||1111004303|15750.00|5300002533|2010|9200002341|2010|20101001|4319254
H|FAX|FBKK 153|0001|RO|101752|KR|FBKK 153  /0001|101752|20101101|20101101|FL00|THB||1111004303|15750.00|5300003001|2010|9200002815|2010|20101101|4351258
H|FAX|FBKK 154|0001|RO|102569|KR|FBKK 154  /0001|102569|20100701|20100701|FL00|THB||1111014038|19800.00|5300001515|2010|9200001264|2010|20100803|4251837
H|FAX|FBKK 154|0001|RO|102569|KR|FBKK 154  /0001|102569|20100801|20100801|FL00|THB||1111014038|19800.00|5300001516|2010|9200001264|2010|20100803|4251837
H|FAX|FBKK 154|0001|RO|102569|KR|FBKK 154  /0001|102569|20100901|20100901|FL00|THB||1111014038|19800.00|5300001735|2010|9200001748|2010|20100901|
H|FAX|FBKK 154|0001|RO|102569|KR|FBKK 154  /0001|102569|20101001|20101001|FL00|THB||1111014038|19800.00|5300002529|2010|9200002317|2010|20101001|
H|FAX|FBKK 154|0001|RO|102569|KR|FBKK 154  /0001|102569|20101101|20101101|FL00|THB||1111014038|19800.00|5300002997|2010|9200002751|2010|20101101|
H|FAX|FBKK 155|0001|RO|101325|KR|FBKK 155  /0001|101325|20100801|20100801|FL00|THB||1111010325|545684.21|5300001599|2010|9200001337|2010|20100806|8754134
H|FAX|FBKK 156|0001|RO|108069|KR|FBKK 156  /0001|108069|20100901|20100901|FL00|THB||1111012487|18947.37|5300001745|2010|9200001479|2010|20100901|8759614
H|FAX|FBKK 156|0001|RO|108069|KR|FBKK 156  /0001|108069|20101001|20101001|FL00|THB||1111012487|18947.37|5300002539|2010|9200002411|2010|20101008|
H|FAX|FBKK 156|0001|RO|108069|KR|FBKK 156  /0001|108069|20101101|20101101|FL00|THB||1111012487|18947.37|5300003008|2010|9200002744|2010|20101101|
H|FAX|FBKK 157|0001|RO|108263|KR|FBKK 157  /0001|108263|20100801|20100801|FL00|THB||1111032025|15000.00|5300001608|2010|9200001338|2010|20100806|8754135
H|FAX|FBKK 157|0001|RO|108263|KR|FBKK 157  /0001|108263|20100901|20100901|FL00|THB||1111032025|15000.00|5300001740|2010|9200001765|2010|20100901|
H|FAX|FBKK 157|0001|RO|108263|KR|FBKK 157  /0001|108263|20101001|20101001|FL00|THB||1111032025|15000.00|5300002534|2010|9200002335|2010|20101001|
H|FAX|FBKK 157|0001|RO|108263|KR|FBKK 157  /0001|108263|20101101|20101101|FL00|THB||1111032025|15000.00|5300003002|2010|9200002770|2010|20101101|
H|FAX|FBKK 158|0001|RO|101869|KR|FBKK 158  /0001|101869|20100801|20100801|FL00|THB||1111012783|18947.37|5300001642|2010|9200001384|2010|20100816|8756369
H|FAX|FBKK 158|0001|RO|101869|KR|FBKK 158  /0001|101869|20100901|20100901|FL00|THB||1111012783|18947.37|5300001742|2010|9200001966|2010|20100915|
H|FAX|FBKK 158|0001|RO|101869|KR|FBKK 158  /0001|101869|20101001|20101001|FL00|THB||1111012783|18947.37|5300002536|2010|9200002569|2010|20101015|
H|FAX|FBKK 158|0001|RO|101869|KR|FBKK 158  /0001|101869|20101101|20101101|FL00|THB||1111012783|18947.37|5300003005|2010|9200002969|2010|20101115|
H|FAX|FBKK 159|0001|RO|103053|KR|FBKK 159  /0001|103053|20100715|20100805|FL00|THB||1111021036|16093.33|5300001616|2010|9200001349|2010|20100809|4257373
H|FAX|FBKK 159|0001|RO|103053|KR|FBKK 159  /0001|103053|20100815|20100815|FL00|THB||1111021036|16093.33|5300001723|2010|9200001455|2010|20100816|
H|FAX|FBKK 159|0001|RO|103053|KR|FBKK 159  /0001|103053|20100915|20100915|FL00|THB||1111021036|16093.33|5300001741|2010|9200001971|2010|20100915|
H|FAX|FBKK 159|0001|RO|103053|KR|FBKK 159  /0001|103053|20101015|20101015|FL00|THB||1111021036|16093.33|5300002535|2010|9200002574|2010|20101015|
H|FAX|FBKK 159|0001|RO|103053|KR|FBKK 159  /0001|103053|20101115|20101115|FL00|THB||1111021036|16093.33|5300003003|2010|9200002982|2010|20101115|
H|FAX|FBKK 161|0001|RO|107088|KR|FBKK 161  /0001|107088|20101201|20101201|FL00|THB||1111013507|10736.84|5300003312|2010|9200003073|2010|20101201|
H|FAX|FBKK 162|0001|RO|107089|KR|FBKK 162  /0001|107089|20101201|20101201|FL00|THB||1111013508|11979.00|5300003313|2010|9200003074|2010|20101201|
H|FAX|FBKK 163|0001|RO|101882|KR|FBKK 163  /0001|101882|20101001|20101001|FL00|THB||1111013029|21652.63|5300002712|2010|9200002444|2010|20101015|8792634
H|FAX|FBKK 163|0001|RO|101882|KR|FBKK 163  /0001|101882|20101115|20101115|FL00|THB||1111013029|21652.63|5300003055|2010|9200002972|2010|20101115|
H|FAX|FBKK 169|0001|RO|103517|KR|FBKK 169  /0001|103517|20101001|20101001|FL00|THB||1111032376|105263.16|5300002426|2010|9200002195|2010|20101001|8783584
H|FAX|FBKK 170|0001|RO|101878|KR|FBKK 170  /0001|101878|20101001|20101001|FL00|THB||1111012931|27557.89|5300002326|2010|9200002095|2010|20101001|8781485
H|FAX|FBKK 170|0001|RO|101878|KR|FBKK 170  /0001|101878|20101101|20101101|FL00|THB||1111012931|27557.89|5300003038|2010|9200002749|2010|20101101|
H|FAX|FBKK 171|0001|RO|106083|KR|FBKK 171  /0001|106083|20101001|20101001|FL00|THB||1111012930|25473.68|5300002327|2010|9200002094|2010|20101001|8781484
H|FAX|FBKK 171|0001|RO|106083|KR|FBKK 171  /0001|106083|20101101|20101101|FL00|THB||1111012930|25473.68|5300003039|2010||0000|00000000|
H|FAX|FBKK 172|0001|RO|101876|KR|FBKK 172  /0001|101876|20101001|20101001|FL00|THB||1111013076|19105.26|5300002713|2010|9200002445|2010|20101015|8792635
H|FAX|FBKK 172|0001|RO|101876|KR|FBKK 172  /0001|101876|20101115|20101115|FL00|THB||1111013076|19105.26|5300003056|2010|9200002973|2010|20101115|
H|FAX|FBKK 174|0001|RO|110592|KR|FBKK 174  /0001|110592|20100901|20100901|FL00|THB||1111041350|15000.00|5300001860|2010|9200001592|2010|20100901|8765549
H|FAX|FBKK 174|0001|RO|110592|KR|FBKK 174  /0001|110592|20101001|20101001|FL00|THB||1111041350|15000.00|5300002540|2010|9200002384|2010|20101004|4321159
H|FAX|FBKK 174|0001|RO|110592|KR|FBKK 174  /0001|110592|20101101|20101101|FL00|THB||1111041350|15000.00|5300003009|2010|9200002774|2010|20101101|
H|FAX|FBKK 175|0001|RO|107308|KR|FBKK 175  /0001|107308|20100901|20100901|FL00|THB||1111041351|72000.00|5300001861|2010|9200001593|2010|20100901|8765550
H|FAX|FBKK 176|0001|RO|110594|KR|FBKK 176  /0001|110594|20100901|20100901|FL00|THB||1111041352|8000.00|5300001862|2010|9200001594|2010|20100901|8765551
H|FAX|FBKK 176|0001|RO|110594|KR|FBKK 176  /0001|110594|20101001|20101001|FL00|THB||1111041352|8000.00|5300002541|2010|9200002385|2010|20101004|4321160
H|FAX|FBKK 176|0001|RO|110594|KR|FBKK 176  /0001|110594|20101101|20101101|FL00|THB||1111041352|8000.00|5300003010|2010|9200002775|2010|20101101|
H|FAX|FBKK 177|0001|RO|110593|KR|FBKK 177  /0001|110593|20100901|20100901|FL00|THB||1111041353|12000.00|5300001863|2010|9200001595|2010|20100901|8765552
H|FAX|FBKK 177|0001|RO|110593|KR|FBKK 177  /0001|110593|20101001|20101001|FL00|THB||1111041353|12000.00|5300002542|2010||0000|00000000|
H|FAX|FBKK 177|0001|RO|110593|KR|FBKK 177  /0001|110593|20101101|20101101|FL00|THB||1111041353|12000.00|5300003011|2010|9200002825|2010|20101101|4351268
H|FAX|FBKK 178|0001|RO|110602|KR|FBKK 178  /0001|110602|20100901|20100901|FL00|THB||1111041359|11000.00|5300001864|2010|9200001596|2010|20100901|8765553
H|FAX|FBKK 178|0001|RO|110602|KR|FBKK 178  /0001|110602|20101001|20101001|FL00|THB||1111041359|11000.00|5300002543|2010||0000|00000000|
H|FAX|FBKK 178|0001|RO|110602|KR|FBKK 178  /0001|110602|20101101|20101101|FL00|THB||1111041359|11000.00|5300003012|2010||0000|00000000|
H|FAX|FBKK 179|0001|RO|107313|KR|FBKK 179  /0001|107313|20100901|20100901|FL00|THB||1111041360|80000.00|5300001865|2010|9200001597|2010|20100901|8765554
H|FAX|FBKK 180|0001|RO|107314|KR|FBKK 180  /0001|107314|20100901|20100901|FL00|THB||1111041557|120000.00|5300002280|2010|9200002037|2010|20100917|4302333
H|FAX|FBKK 181|0001|RO|107310|KR|FBKK 181  /0001|107310|20100901|20100901|FL00|THB||1111041361|72000.00|5300001866|2010|9200001598|2010|20100901|8765555
H|FAX|FBKK 182|0001|RO|110596|KR|FBKK 182  /0001|110596|20100901|20100901|FL00|THB||1111041362|16000.00|5300001867|2010|9200001599|2010|20100901|8765556
H|FAX|FBKK 182|0001|RO|110596|KR|FBKK 182  /0001|110596|20101001|20101001|FL00|THB||1111041362|16000.00|5300002544|2010|9200002386|2010|20101004|4321161
H|FAX|FBKK 182|0001|RO|110596|KR|FBKK 182  /0001|110596|20101101|20101101|FL00|THB||1111041362|16000.00|5300003013|2010|9200002776|2010|20101101|
H|FAX|FBKK 183|0001|RO|110601|KR|FBKK 183  /0001|110601|20100801|20100801|FL00|THB||1111041363|90000.00|5300001859|2010|9200001591|2010|20100825|4275624
H|FAX|FBKK 184|0001|RO|110590|KR|FBKK 184  /0001|110590|20100901|20100901|FL00|THB||1111041364|144000.00|5300001868|2010|9200001600|2010|20100901|8765557
H|FAX|FBKK 185|0001|RO|103050|KR|FBKK 185  /0001|103050|20100715|20100810|FL00|THB||1111041295|36300.00|5300001726|2010|9200001467|2010|20100816|4264060
H|FAX|FBKK 185|0001|RO|103050|KR|FBKK 185  /0001|103050|20100915|20100915|FL00|THB||1111041295|18150.00|5300001743|2010|9200002085|2010|20100922|
H|FAX|FBKK 185|0001|RO|103050|KR|FBKK 185  /0001|103050|20101015|20101015|FL00|THB||1111041295|18150.00|5300002537|2010|9200002584|2010|20101015|
H|FAX|FBKK 185|0001|RO|103050|KR|FBKK 185  /0001|103050|20101115|20101115|FL00|THB||1111041295|18150.00|5300003006|2010|9200002995|2010|20101115|
H|FAX|FBKK 186|0001|RT|101006|KR|FBKK 186  /0001|101006|20100901|20100901|FL00|THB||1111005648|30840.00|5300001886|2010|9200001630|2010|20100901|8766354
H|FAX|FBKK 186|0001|RT|101006|KR|FBKK 186  /0001|101006|20101001|20101001|FL00|THB||1111005648|30840.00|5300002545|2010|9200002354|2010|20101004|
H|FAX|FBKK 186|0001|RT|101006|KR|FBKK 186  /0001|101006|20101101|20101101|FL00|THB||1111005648|30840.00|5300003014|2010|9200002717|2010|20101101|
H|FAX|FBKK 187|0001|RO|108257|KR|FBKK 187  /0001|108257|20100715|20100824|FL00|THB||1111031900|30000.00|5300001887|2010|9200001628|2010|20100826|4277335
H|FAX|FBKK 187|0001|RO|108257|KR|FBKK 187  /0001|108257|20100915|20100915|FL00|THB||1111031900|15000.00|5300001992|2010|9200002710|2010|20101028|
H|FAX|FBKK 187|0001|RO|108257|KR|FBKK 187  /0001|108257|20101015|20101015|FL00|THB||1111031900|15000.00|5300002546|2010|9200002710|2010|20101028|
H|FAX|FBKK 187|0001|RO|108257|KR|FBKK 187  /0001|108257|20101115|20101115|FL00|THB||1111031900|15000.00|5300003015|2010|9200002987|2010|20101115|
H|FAX|FBKK 188|0002|RO|108081|KR|FBKK 188  /0002|108081|20100715|20100831|FL00|THB||1111041373|41052.64|5300002060|2010|9200001810|2010|20100902|4286204
H|FAX|FBKK 188|0002|RO|108081|KR|FBKK 188  /0002|108081|20100915|20100915|FL00|THB||1111041373|20526.32|5300002196|2010||0000|00000000|
H|FAX|FBKK 188|0002|RO|108081|KR|FBKK 188  /0002|108081|20101015|20101015|FL00|THB||1111041373|20526.32|5300002549|2010||0000|00000000|
H|FAX|FBKK 188|0002|RO|108081|KR|FBKK 188  /0002|108081|20101115|20101115|FL00|THB||1111041373|20526.32|5300003018|2010||0000|00000000|
H|FAX|FBKK 189|0001|RO|106079|KR|FBKK 189  /0001|106079|20100715|20100824|FL00|THB||1111012026|28600.00|5300001889|2010|9200001627|2010|20100826|4277334
H|FAX|FBKK 189|0001|RO|106079|KR|FBKK 189  /0001|106079|20100915|20100915|FL00|THB||1111012026|14300.00|5300001994|2010|9200002709|2010|20101028|
H|FAX|FBKK 189|0001|RO|106079|KR|FBKK 189  /0001|106079|20101015|20101015|FL00|THB||1111012026|14300.00|5300002547|2010|9200002709|2010|20101028|
H|FAX|FBKK 189|0001|RO|106079|KR|FBKK 189  /0001|106079|20101115|20101115|FL00|THB||1111012026|14300.00|5300003016|2010|9200002965|2010|20101115|
H|FAX|FBKK 190|0001|RO|106131|KR|FBKK 190  /0001|106131|20101101|20101101|FL00|THB||1111022183|62526.32|5300002903|2010|9200002661|2010|20101101|8800578
H|FAX|FBKK 191|0001|RO|108044|KR|FBKK 191  /0001|108044|20100901|20100901|FL00|THB||1111032283|76421.05|5300002247|2010|9200002000|2010|20100915|8776565
H|FAX|FBKK 192|0001|RO|107309|KR|FBKK 192  /0001|107309|20100901|20100901|FL00|THB||1111041372|85000.00|5300001890|2010|9200001631|2010|20100901|8766355
H|FAX|FBKK 193|0001|RO|106268|KR|FBKK 193  /0001|106268|20100601|20100827|FL00|THB||1111041410|60000.00|5300002052|2010|9200001797|2010|20100901|4285155
H|FAX|FBKK 193|0001|RO|106268|KR|FBKK 193  /0001|106268|20100901|20100901|FL00|THB||1111041410|10000.00|5300002053|2010|9200001797|2010|20100901|4285155
H|FAX|FBKK 193|0001|RO|106268|KR|FBKK 193  /0001|106268|20101001|20101001|FL00|THB||1111041410|10000.00|5300002548|2010|9200002437|2010|20101011|4328573
H|FAX|FBKK 193|0001|RO|106268|KR|FBKK 193  /0001|106268|20101101|20101101|FL00|THB||1111041410|10000.00|5300003017|2010|9200002826|2010|20101101|4351269
H|FAX|FBKK 194|0001|RO|110591|KR|FBKK 194  /0001|110591|20100901|20100901|FL00|THB||1111041430|60000.00|5300002099|2010|9200001846|2010|20100903|4287620
H|FAX|FBKK 195|0001|RO|110599|KR|FBKK 195  /0001|110599|20100901|20100901|FL00|THB||1111041431|8000.00|5300002100|2010|9200001847|2010|20100903|4287621
H|FAX|FBKK 195|0001|RO|110599|KR|FBKK 195  /0001|110599|20101001|20101001|FL00|THB||1111041431|8000.00|5300002553|2010|9200002348|2010|20101001|4319261
H|FAX|FBKK 195|0001|RO|110599|KR|FBKK 195  /0001|110599|20101101|20101101|FL00|THB||1111041431|8000.00|5300003022|2010|9200002777|2010|20101101|
H|FAX|FBKK 196|0001|RO|107311|KR|FBKK 196  /0001|107311|20100801|20100801|FL00|THB||1111041432|13684.21|5300002067|2010|9200001815|2010|20100903|4287617
H|FAX|FBKK 196|0001|RO|107311|KR|FBKK 196  /0001|107311|20100915|20100915|FL00|THB||1111041432|13684.21|5300002198|2010|9200001942|2010|20100915|4299907
H|FAX|FBKK 196|0001|RO|107311|KR|FBKK 196  /0001|107311|20101015|20101015|FL00|THB||1111041432|13684.21|5300002552|2010|9200002597|2010|20101015|4334161
H|FAX|FBKK 196|0001|RO|107311|KR|FBKK 196  /0001|107311|20101115|20101115|FL00|THB||1111041432|13684.21|5300003021|2010|9200002996|2010|20101115|
H|FAX|FBKK 197|0001|RO|107316|KR|FBKK 197  /0001|107316|20100801|20100801|FL00|THB||1111041433|90000.00|5300002068|2010|9200001816|2010|20100903|4287618
H|FAX|FBKK 198|0001|RO|107315|KR|FBKK 198  /0001|107315|20100901|20100901|FL00|THB||1111041439|84000.00|5300002255|2010|9200002009|2010|20100915|4299908
H|FAX|FBKK 199|0001|RO|107317|KR|FBKK 199  /0001|107317|20100901|20100901|FL00|THB||1111041440|10526.32|5300002101|2010|9200001848|2010|20100903|4287622
H|FAX|FBKK 199|0001|RO|107317|KR|FBKK 199  /0001|107317|20101001|20101001|FL00|THB||1111041440|10526.32|5300002554|2010|9200002349|2010|20101001|4319262
H|FAX|FBKK 199|0001|RO|107317|KR|FBKK 199  /0001|107317|20101101|20101101|FL00|THB||1111041440|10526.32|5300003023|2010|9200002778|2010|20101101|
H|FAX|FBKK 200|0001|RO|101776|KR|FBKK 200  /0001|101776|20100801|20100801|FL00|THB||1111012342|21000.00|5300002061|2010|9200001812|2010|20100902|4286205
H|FAX|FBKK 200|0001|RO|101776|KR|FBKK 200  /0001|101776|20100915|20100915|FL00|THB||1111012342|21000.00|5300002197|2010|9200001965|2010|20100915|
H|FAX|FBKK 200|0001|RO|101776|KR|FBKK 200  /0001|101776|20101015|20101015|FL00|THB||1111012342|21000.00|5300002550|2010|9200002568|2010|20101015|
H|FAX|FBKK 200|0001|RO|101776|KR|FBKK 200  /0001|101776|20101115|20101115|FL00|THB||1111012342|21000.00|5300003019|2010|9200002968|2010|20101115|
H|FAX|FBKK 201|0001|RO|107319|KR|FBKK 201  /0001|107319|20100901|20100901|FL00|THB||1111041441|10526.32|5300002102|2010|9200001849|2010|20100903|4287623
H|FAX|FBKK 201|0001|RO|107319|KR|FBKK 201  /0001|107319|20101001|20101001|FL00|THB||1111041441|10526.32|5300002555|2010|9200002350|2010|20101001|4319263
H|FAX|FBKK 201|0001|RO|107319|KR|FBKK 201  /0001|107319|20101101|20101101|FL00|THB||1111041441|10526.32|5300003024|2010|9200002827|2010|20101101|4351270
H|FAX|FBKK 202|0001|RO|107322|KR|FBKK 202  /0001|107322|20100901|20100901|FL00|THB||1111041442|14000.00|5300002256|2010|9200002010|2010|20100915|4299909
H|FAX|FBKK 202|0001|RO|107322|KR|FBKK 202  /0001|107322|20101015|20101015|FL00|THB||1111041442|14000.00|5300002562|2010||0000|00000000|
H|FAX|FBKK 202|0001|RO|107322|KR|FBKK 202  /0001|107322|20101115|20101115|FL00|THB||1111041442|14000.00|5300003031|2010||0000|00000000|
H|FAX|FBKK 203|0001|RO|110605|KR|FBKK 203  /0001|110605|20100901|20100901|FL00|THB||1111041443|15000.00|5300002103|2010|9200001850|2010|20100903|4287624
H|FAX|FBKK 203|0001|RO|110605|KR|FBKK 203  /0001|110605|20101101|20101101|FL00|THB||1111041443|15000.00|5300003025|2010|9200002828|2010|20101101|4351271
H|FAX|FBKK 204|0002|RO|107325|KR|FBKK 204  /0002|107325|20100901|20100901|FL00|THB||1111041444|13157.89|5300002169|2010|9200001914|2010|20100910|4295139
H|FAX|FBKK 204|0002|RO|107325|KR|FBKK 204  /0002|107325|20101001|20101001|FL00|THB||1111041444|13157.89|5300002559|2010|9200002387|2010|20101004|4321162
H|FAX|FBKK 204|0002|RO|107325|KR|FBKK 204  /0002|107325|20101101|20101101|FL00|THB||1111041444|13157.89|5300003028|2010|9200002779|2010|20101101|
